"","player_api_id","player_name","overall_rating","gk_rating","number_of_appearances"
"2313",32871,"Ian Murray",75,159,84
"2314",32880,"Steven McDougall",59,40,2
"2315",32891,"Danny Grainger",69,112,125
"2316",32906,"Neil McGregor",60,45,5
"2317",32907,"Craig Bryson",73,145,97
"2318",32917,"Mark McLaughlin",66,118,80
"2319",32920,"Rasmus Bengtsson",73,123,83
"2320",32924,"Alex Neil",69,135,70
"2321",32931,"Paul Burns",57,56,21
"2322",32932,"Willie Gibson",61,106,11
"2323",32937,"Christian Poulsen",83,164,101
"2324",32942,"Don Cowie",72,138,38
"2325",32951,"Willie Dyer",59,43,18
"2326",32952,"Kevin Rutkiewicz",62,113,19
"2327",32955,"Martin Hardie",65,131,22
"2328",32956,"Simon Mensing",69,128,100
"2329",32957,"Kevin Moon",62,130,27
"2330",32960,"Peter MacDonald",61,114,21
"2331",32961,"Steven Milne",67,118,22
"2332",32964,"Kirk Broadfoot",71,134,55
"2333",32968,"John Potter",NA,NA,117
"2334",32969,"David van Zanten",67,140,131
"2335",32971,"Mark Corcoran",66,70,5
"2336",32973,"Simon Lappin",NA,NA,37
"2337",32975,"Hugh Murray",64,151,85
"2338",32978,"Billy Mehmet",63,124,63
"2339",32990,"Nicolas Ardouin",NA,NA,9
"2340",32995,"Enrique de Lucas",NA,NA,6
"2341",32999,"Mehdi Lacen",76,143,195
"2342",33000,"Arthuro",73,96,2
"2343",33018,"Daniel Aranzubia",79,397,141
"2344",33021,"Ander Murillo",75,126,1
"2345",33022,"Luis Prieto",74,136,47
"2346",33024,"Carlos Gurpegi",79,141,152
"2347",33025,"Andoni Iraola",80,146,217
"2348",33027,"Ustaritz",73,143,46
"2349",33028,"Aritz Aduriz",82,133,216
"2350",33030,"Fernando Llorente",83,132,202
"2351",33039,"Berry Powel",69,57,16
"2352",33045,"Stephen Kelly",73,157,54
"2353",33048,"Darren Pratley",72,140,14
"2354",33049,"Lee Bowyer",78,144,62
"2355",33060,"Enoch Showunmi",64,96,15
"2356",33065,"Karim Guede",71,39,48
"2357",33074,"Eidur Gudjohnsen",86,142,38
"2358",33076,"Zak Whitbread",70,130,18
"2359",33080,"Umut Bulut",77,107,17
"2360",33082,"Mario Cvitanovic",NA,NA,23
"2361",33085,"Daniel van Buyten",87,140,96
"2362",33086,"Joleon Lescott",82,139,194
"2363",33098,"Peter Kovacs",70,112,15
"2364",33100,"Chaouki Ben Saada",72,132,50
"2365",33101,"Jose Paolo Guerrero",78,133,69
"2366",33107,"Nicolas Marin",71,136,45
"2367",33108,"Stephane Noro",72,141,17
"2368",33109,"Laurent Pionnier",74,372,41
"2369",33114,"Fatih Atik",NA,NA,18
"2370",33116,"Stephane Darbion",68,134,40
"2371",33117,"Nicolas Godemeche",70,152,66
"2372",33118,"Thierry Gathuessi",65,131,1
"2373",33122,"Sylvain Marchal",73,138,151
"2374",33128,"Didier Digard",NA,NA,151
"2375",33129,"Olivier Blondel",70,345,15
"2376",33138,"Stephen Ward",73,138,90
"2377",33272,"Peter Jehle",67,321,64
"2378",33285,"Daniel Ziebig",67,132,27
"2379",33312,"Jonathan Spector",NA,NA,36
"2380",33316,"Michael Chopra",NA,NA,1
"2381",33330,"Danny Wintjens",66,320,3
"2382",33331,"Julian Jenner",75,122,22
"2383",33335,"David Mendes",74,149,36
"2384",33336,"Mimoun Azaouagh",74,146,39
"2385",33337,"Fabio Simplicio",78,153,83
"2386",33338,"Dennis Aogo",77,137,172
"2387",33339,"Gerhard Tremmel",76,369,60
"2388",33342,"Dennis Kruppke",71,90,6
"2389",33344,"Romain Poyet",NA,NA,47
"2390",33348,"Roda Antar",71,132,15
"2391",33408,"Elliott L. Ward",NA,NA,12
"2392",33413,"Marco Pisano",75,146,24
"2393",33414,"Pietro Accardi",80,148,39
"2394",33418,"Djibril Cisse",84,124,72
"2395",33420,"Yohann Poulard",NA,NA,91
"2396",33421,"Jimmy Kebe",71,118,18
"2397",33422,"Guillermo Rodriguez",75,54,61
"2398",33424,"Matt Moussilou",NA,NA,55
"2399",33431,"Romain Salin",NA,NA,131
"2400",33433,"Toifilou Maoulida",76,126,52
"2401",33435,"Jerko Leko",74,151,20
"2402",33436,"Nourdin Boukhari",NA,NA,46
"2403",33439,"Vladimir Stojkovic",NA,NA,9
"2404",33440,"Yoann Bigne",67,138,4
"2405",33444,"Florian Jarjat",69,128,25
"2406",33446,"Sebastien Roudet",74,146,122
"2407",33448,"Rudy Haddad",69,138,5
"2408",33451,"Alaeddine Yahia",72,125,107
"2409",33452,"Yohan Lachor,29",65,134,29
"2410",33464,"Karim Ziani",77,142,34
"2411",33468,"Stephane Sessegnon",83,146,214
"2412",33473,"Tom Starke",77,378,63
"2413",33488,"Philipp Haastrup",65,50,31
"2414",33544,"Mourad Meghni",76,139,13
"2415",33546,"Ronan Le Crom",79,394,16
"2416",33550,"Romuald Peiser",75,371,104
"2417",33553,"Gary McDonald",NA,NA,106
"2418",33578,"Morten Nordstrand",NA,NA,10
"2419",33579,"Oscar Wendt",78,154,97
"2420",33582,"Jiri Jarosik",77,150,56
"2421",33586,"Alvaro Rubio",76,169,112
"2422",33588,"Haris Medunjanin",75,114,32
"2423",33595,"Mario Cantaluppi,25",70,141,25
"2424",33599,"Daniel Moreira",81,111,33
"2425",33605,"Francisco Javier Martos",70,60,85
"2426",33607,"Ruben",NA,NA,46
"2427",33609,"Paco Pena",NA,NA,28
"2428",33611,"Diego Camacho",NA,NA,43
"2429",33615,"Ian Harte",74,153,15
"2430",33617,"Lionel Letizi",NA,NA,17
"2431",33619,"Laurent Courtois",73,134,45
"2432",33620,"Jelle van Damme",75,141,123
"2433",33622,"Sherjill MacDonald",70,129,69
"2434",33625,"Goran Lovre",74,143,40
"2435",33630,"Ivan Cuellar",76,388,64
"2436",33632,"Maxi Rodriguez",84,152,86
"2437",33633,"Martin Petrov",83,146,60
"2438",33634,"Juan Valera",NA,NA,146
"2439",33635,"Gabi",82,157,230
"2440",33636,"Luis Perea",82,126,90
"2441",33637,"Peter Luccin",80,130,19
"2442",33639,"Samuel Eto'o",89,144,133
"2443",33640,"Maxi Lopez",78,146,102
"2444",33641,"Santiago Ezquerro",76,142,8
"2445",33644,"Antonio Doblas",74,361,18
"2446",33650,"Vincent Pericard",65,128,1
"2447",33655,"Arturo Arzu",71,145,34
"2448",33657,"Bjoern Vleminckx",73,138,94
"2449",33660,"Olivier Fontenette",58,131,4
"2450",33662,"Tim Smolders",71,156,90
"2451",33665,"Jesus Capi",75,156,24
"2452",33666,"Miguel Angel",70,139,16
"2453",33668,"Francisco Munoz Xisco,18",75,128,18
"2454",33671,"Vincent Provoost",61,124,35
"2455",33676,"Peter Mollez",61,307,8
"2456",33681,"Johan Vonlanthen",78,116,22
"2457",33682,"Cees Paauwe",68,335,24
"2458",33683,"Evander Sno",73,104,58
"2459",33684,"Ibrahim Kargbo",70,139,29
"2460",33685,"Mohamed Messoudi",68,141,64
"2461",33686,"Marco Engelhardt",76,136,10
"2462",33687,"Ousmane Dabo",76,123,21
"2463",33688,"Jeremy Gavanon",70,356,4
"2464",33692,"Noel Hunt",71,104,10
"2465",33693,"Craig Conway",74,132,78
"2466",33696,"Steven Robb",65,149,26
"2467",33697,"Felipe Morais",65,96,29
"2468",33706,"Paolo Sammarco",NA,NA,99
"2469",33715,"Abraham Paz Cruz",75,148,29
"2470",33729,"Jonathan Sesma",76,147,46
"2471",33731,"Esteban",76,378,51
"2472",33732,"Jose Manuel Pinto",78,384,30
"2473",33733,"Angel Lopez",76,144,82
"2474",33744,"Yoann Gourcuff",85,162,137
"2475",33747,"Borja Oubina",75,146,60
"2476",33753,"Gustavo Adolfo Munua",76,391,125
"2477",33754,"Justin Hoyte",72,120,17
"2478",33756,"Manuel Pablo",78,152,117
"2479",33758,"Julian de Guzman",77,152,17
"2480",33759,"Aldo Pedro Duscher",NA,NA,46
"2481",33761,"Juan Carlos Valeron",86,150,58
"2482",33762,"Angel Javier Arizmendi",75,126,50
"2483",33764,"Gorka Iraizoz Moreno",81,404,286
"2484",33767,"David Garcia",70,147,51
"2485",33768,"Daniel Jarque",77,133,36
"2486",33769,"Eduardo Costa",75,162,14
"2487",33772,"Christian Eigler",72,126,51
"2488",33773,"Ferran Corominas",75,140,76
"2489",33775,"Javier Paredes",74,135,82
"2490",33778,"Daniel Guiza",83,127,15
"2491",33781,"Craig Bellamy",82,130,71
"2492",33782,"Jeremy Menez",82,140,151
"2493",33790,"Somen Tchoyi",NA,NA,13
"2494",33792,"Andreas Hinkel",77,159,68
"2495",33793,"Hugo Alcantara",NA,NA,4
"2496",33800,"Edinho",75,130,40
"2497",33804,"Bartosz Lawa,25",67,108,76
"2498",33805,"Ruben Martin Pulido",77,135,20
"2499",33807,"Marcin Kus",65,152,18
"2500",33812,"Sebastien Squillaci",83,133,151
"2501",33813,"Sylvain Monsoreau",80,121,44
"2502",33814,"Sammy Traore",77,126,38
"2503",33816,"Massimo Gobbi",76,157,201
"2504",33817,"Reginaldo",71,136,27
"2505",33820,"Angel Manuel Vivar Dorado",79,146,17
"2506",33823,"Zdenek Pospech",NA,NA,90
"2507",33826,"Francesco Arnau",70,353,20
"2508",33827,"Inaki Goitia",75,366,26
"2509",33828,"Cesar Navas",76,146,19
"2510",33832,"Antonio Hidalgo",NA,NA,4
"2511",33840,"Alexandre Geijo",NA,NA,23
"2512",33843,"Jesus Gamez",NA,NA,196
"2513",33844,"Saul",71,146,8
"2514",33845,"Miguel Angel Moya",81,408,146
"2515",33847,"Sergio Ballesteros",77,136,98
"2516",33848,"Fernando Navarro",77,146,227
"2517",33849,"Jose Carlos Nunes",78,147,130
"2518",33850,"Angelos Basinas",78,161,13
"2519",33851,"Guillermo Ariel Pereyra",71,140,4
"2520",33852,"Jonas Gutierrez",79,161,140
"2521",33854,"Tuni",74,153,7
"2522",33856,"Ivan Ramis",77,155,159
"2523",33857,"Thorstein Helstad",NA,NA,38
"2524",33861,"Enrique Corrales",75,154,29
"2525",33863,"Carlos Cuellar",81,141,117
"2526",33865,"Miguel Flano",76,147,151
"2527",33866,"David Lopez",80,148,53
"2528",33867,"Ludovic Delporte",74,148,1
"2529",33869,"Inaki Munoz",74,143,2
"2530",33870,"Patxi Martinez Punal",79,147,154
"2531",33871,"Raul Garcia",81,150,159
"2532",33872,"Valdo",79,156,77
"2533",33874,"Jose Josetxo",78,138,34
"2534",33881,"Jonathan Walters",NA,NA,176
"2535",33884,"Jose Moraton",75,141,20
"2536",33885,"Oriol",75,94,22
"2537",33887,"Sergio Matabuena",72,147,30
"2538",33888,"Felipe Melo",83,157,106
"2539",33889,"Cristian Portilla",67,152,3
"2540",33891,"Juanjo",NA,NA,4
"2541",33892,"Oscar Serrano",76,159,66
"2542",33893,"Ayoze Diaz Diaz",NA,NA,78
"2543",33895,"Borja Neru",69,138,18
"2544",33896,"Pablo Pinillos",74,145,66
"2545",33898,"Raul Bravo",75,154,18
"2546",33913,"Alex Keddie",59,57,36
"2547",33914,"Craig Samson",68,332,162
"2548",33915,"Garry Brady",65,141,53
"2549",33929,"Sidi Yaya Keita",74,132,30
"2550",33930,"Seid Khiter",69,115,1
"2551",33931,"Fitz Hall",74,113,11
"2552",33941,"Danny Pugh",70,151,15
"2553",33948,"Jason Brown",NA,NA,27
"2554",33954,"Christopher Mitchell",56,87,8
"2555",33956,"Christian Nade",68,96,39
"2556",33958,"Asier Riesgo",74,367,75
"2557",33959,"Ion Ansotegi",75,124,87
"2558",33960,"Mikel Gonzalez",79,132,140
"2559",33961,"Mikel Labaka",74,128,28
"2560",33963,"Javier Garrido",76,149,92
"2561",33964,"Mikel Alonso",75,146,21
"2562",33967,"Dalibor Stevanovic",74,161,78
"2563",33973,"Xabier Prieto",80,153,172
"2564",33974,"Robinho",87,143,108
"2565",33986,"Andres Palop",85,421,115
"2566",33988,"Daniel Alves",86,169,225
"2567",33989,"Frederic Kanoute",84,134,80
"2568",33990,"Julien Escude",81,149,100
"2569",33991,"Jesus Navas",86,148,217
"2570",33992,"Adriano",79,147,132
"2571",33993,"Aitor Ocio",77,138,34
"2572",33997,"Mikel Eizaguirre Aranburu",74,142,53
"2573",34000,"Enzo Maresca",81,53,71
"2574",34003,"Ludovic Butelle",76,386,43
"2575",34005,"Roberto Fabian Ayala",86,131,13
"2576",34007,"Miguel",80,157,78
"2577",34008,"Emiliano Moretti",78,150,218
"2578",34021,"Marco Caneira",74,143,15
"2579",34025,"Mohamed Dahmane",NA,NA,9
"2580",34029,"Raul Albiol",83,137,196
"2581",34031,"Michael Wiggers",NA,NA,4
"2582",34035,"Matias Emilio Delgado",80,111,61
"2583",34036,"Glen Johnson",81,147,208
"2584",34037,"Ireneusz Jelen",81,136,87
"2585",34045,"Fabrice Ehret",74,137,94
"2586",34052,"Roland Baettig",65,50,78
"2587",34054,"Baykal Kulaksizoglu",71,145,21
"2588",34055,"Alexandre Quennoz",63,128,6
"2589",34066,"Tariq Chihab",67,125,23
"2590",34067,"Aleksandar Mitreski",71,130,17
"2591",34075,"Moreno Merenda",64,126,16
"2592",34079,"Didier Crettenand",63,95,43
"2593",34082,"Marco Schneuwly",69,119,166
"2594",34086,"Bruno Sutter",54,119,8
"2595",34101,"Bruno Cheyrou",72,137,20
"2596",34102,"Alexander Frei",81,112,116
"2597",34103,"Mariano Pernia",75,148,25
"2598",34104,"Ze Castro",78,142,130
"2599",34106,"Luis Fabiano",86,125,55
"2600",34112,"Pavel Pardo",84,166,9
"2601",34113,"Ricardo Osorio",79,141,23
"2602",34114,"Roberto Hilbert",80,145,83
"2603",34170,"Francis Jeffers",70,99,8
"2604",34176,"Jason Roberts",76,98,61
"2605",34177,"Kenny Miller",78,123,71
"2606",34182,"Didier Zokora",81,168,66
"2607",34183,"Ricardo Faty",NA,NA,84
"2608",34193,"Roger Johnson",NA,NA,104
"2609",34194,"Mikele Leigertwood",69,124,29
"2610",34206,"Sean O'Hanlon",67,144,22
"2611",34213,"Ryan Esson",NA,NA,119
"2612",34214,"Leon Cort",70,126,24
"2613",34222,"Fabio Aurelio",79,156,35
"2614",34225,"Tomasz Kupisz",70,138,93
"2615",34230,"Tyrone Mears",74,153,43
"2616",34231,"Fernando Morientes",82,135,11
"2617",34233,"Mark Gonzalez",78,143,19
"2618",34234,"Paulo Jorge",70,102,50
"2619",34237,"Tom Brighton",59,114,2
"2620",34239,"Austin McCann",NA,NA,22
"2621",34248,"Ki-Hyeon Seol",76,144,2
"2622",34254,"Richard Brittain",NA,NA,86
"2623",34259,"David Raven",66,125,112
"2624",34261,"Johan Elmander",85,117,98
"2625",34262,"Jonas Kamper",72,125,10
"2626",34264,"Miroslav Radovic",77,134,124
"2627",34266,"Bartosz Slusarski",66,133,93
"2628",34267,"Pirmin Schwegler",77,139,144
"2629",34268,"Alain Nef",71,131,167
"2630",34269,"Giuseppe Rapisarda",56,116,21
"2631",34270,"Davide Taini",60,299,7
"2632",34275,"Michael Turner",76,128,156
"2633",34298,"Juliano Mineiro",69,87,11
"2634",34299,"Dietmar Hamann",78,115,5
"2635",34304,"Maxwell",82,153,184
"2636",34305,"Maicon",86,154,167
"2637",34319,"Aimo Stefano Diana",79,114,52
"2638",34320,"Fabio Grosso",80,159,63
"2639",34334,"Sanharib Bueyueksal",70,134,78
"2640",34336,"Jozef Piacek",63,51,9
"2641",34370,"Djiby Fall",75,94,3
"2642",34381,"Derek Boateng",77,157,72
"2643",34382,"Roberto Abbondanzieri",84,413,13
"2644",34400,"Arnold Bruggink",76,119,44
"2645",34413,"Antonio da Silva",73,138,55
"2646",34417,"Alain Traore",76,103,76
"2647",34418,"Sol Campbell",81,120,46
"2648",34420,"Alexander Madlung",76,139,94
"2649",34421,"Chris Kirkland",77,391,68
"2650",34426,"Richie Ryan",64,119,14
"2651",34430,"Samuel Ricketts",73,142,86
"2652",34433,"Sylvan Ebanks-Blake",NA,NA,31
"2653",34437,"Dean Marney",NA,NA,61
"2654",34442,"Grant Murray",70,126,10
"2655",34443,"Yoann Folly",NA,NA,18
"2656",34447,"John Rankin",71,152,245
"2657",34466,"Emile Heskey",78,129,76
"2658",34471,"Jason Thomson",62,109,38
"2659",34479,"Carlos Salcido",81,152,58
"2660",34480,"Davy Schollen",69,349,11
"2661",34485,"Franco Costanzo",75,368,64
"2662",34487,"Aco Stojkov",60,120,23
"2663",34489,"Henk Timmer",73,360,20
"2664",34492,"Denny Landzaat",76,146,53
"2665",34520,"Fabio Cannavaro",91,142,56
"2666",34530,"Christian Abbiati",85,417,167
"2667",34531,"Bernardo Corradi",81,131,26
"2668",34534,"Gianluca Zambrotta",86,159,77
"2669",34540,"Mark Bresciano",79,154,48
"2670",34543,"Carlton Cole",78,116,104
"2671",34551,"Pedro Pele Monteiro",NA,NA,7
"2672",34563,"Morgaro Gomis",72,148,124
"2673",34567,"Herold Goulon",69,58,52
"2674",34574,"Damien Duff",81,143,139
"2675",34575,"Asier del Horno",80,153,52
"2676",34580,"Fabiano",65,53,1
"2677",34582,"Mate Bilic",NA,NA,43
"2678",34590,"Radoslav Kovac",73,135,60
"2679",34601,"Jermaine Pennant",82,136,69
"2680",34602,"Ruud van Nistelrooy",87,141,42
"2681",34622,"Graham Gartland",65,112,24
"2682",34633,"Nene",NA,NA,83
"2683",34650,"Alex Silva",77,122,16
"2684",34653,"Pablo Aimar",85,158,73
"2685",34654,"Souleymane Bamba",74,133,76
"2686",34656,"Chris Smith",63,317,19
"2687",34662,"Vitor Lima",NA,NA,22
"2688",34675,"Roger",74,135,28
"2689",34681,"Renato Augusto",83,164,84
"2690",34698,"Michael Lumb",68,146,4
"2691",34699,"Mike Tullberg",61,100,2
"2692",34763,"Nicklas Pedersen",71,110,62
"2693",34942,"Patrick Vieira",85,152,29
"2694",34944,"Michael Carrick",84,161,194
"2695",34945,"Rudolf Skacel",NA,NA,51
"2696",34946,"Lee Croft",NA,NA,37
"2697",34947,"Bennedict McCarthy,27",86,144,27
"2698",34952,"Daniele Bonera",83,161,104
"2699",34956,"Mista",81,130,12
"2700",34967,"Diego Barcelos",74,144,81
"2701",34969,"Javier Chevanton",82,139,8
"2702",34971,"Christian Tiffert",76,142,64
"2703",34972,"Ivan Pejcic",60,115,8
"2704",34983,"Alvaro Santos",66,63,6
"2705",34987,"Mario Melchiot",76,135,65
"2706",35022,"Kevin Conboy",68,136,85
"2707",35110,"Winston Reid",NA,NA,110
"2708",35112,"Simon Kjaer",81,128,197
"2709",35116,"Oluwafemi Ajilore",73,144,39
"2710",35121,"Jesper Juelsgaard",68,117,10
"2711",35125,"Leon Jessen",70,135,36
"2712",35244,"Andre Dias",81,140,104
"2713",35324,"Antonio Barragan",76,144,106
"2714",35327,"Antonio Valencia",84,142,171
"2715",35336,"Kyle Letheren",63,311,24
"2716",35338,"Jay Bothroyd",73,139,14
"2717",35345,"Jason Puncheon",75,145,122
"2718",35398,"Michael Gardyne",70,40,83
"2719",35407,"Pierre-Alain Frau",77,131,70
"2720",35408,"Jerome Leroy",80,146,82
"2721",35409,"Rafik Saifi",72,73,13
"2722",35410,"Steve Savidan",80,119,36
"2723",35411,"Demba Ba",82,136,137
"2724",35412,"Wilfried Dalmat",74,138,38
"2725",35417,"Guerkan Sermeter",NA,NA,34
"2726",35421,"German Denis",80,143,186
"2727",35425,"Oscar Cardozo",82,138,117
"2728",35437,"Christian Kalvenes",70,139,3
"2729",35438,"Danny Shittu",72,126,9
"2730",35439,"Derek Asamoah",NA,NA,1
"2731",35442,"Bradley Jones",NA,NA,43
"2732",35443,"Sebastian Larsson",80,148,191
"2733",35444,"Mario Licka",NA,NA,65
"2734",35451,"Lionel Ainsworth",NA,NA,58
"2735",35453,"Ricardo Batista",71,352,28
"2736",35454,"Leon Best",73,108,25
"2737",35463,"Willo Flood",NA,NA,160
"2738",35466,"Karl Henry",NA,NA,119
"2739",35467,"Danny Higginbotham",NA,NA,62
"2740",35472,"Emmerson Boyce",74,126,131
"2741",35475,"Colin McMenamin",61,46,10
"2742",35477,"David Stockdale",74,375,37
"2743",35480,"Alex Bruce",68,136,36
"2744",35481,"Rob Hulse",77,117,1
"2745",35492,"Sean Murdoch",62,312,9
"2746",35493,"Wesley Hoolahan",76,149,88
"2747",35495,"Dorus De Vries",71,360,4
"2748",35496,"Kelvin Davis",NA,NA,18
"2749",35497,"Mounir El Hamdaoui",81,145,76
"2750",35499,"Jeremy Clement",NA,NA,215
"2751",35500,"Brian McLean",66,52,98
"2752",35502,"Steven Hammell",NA,NA,231
"2753",35503,"Rory Loy",61,124,21
"2754",35506,"Zurab Khizanishvili",78,140,3
"2755",35513,"Mark Howard",64,320,44
"2756",35515,"Simon Francis",NA,NA,38
"2757",35523,"Glenn Murray",72,117,20
"2758",35524,"Colin Healy",71,120,17
"2759",35527,"Graham Barrett",68,129,9
"2760",35530,"Rory Boulding",62,106,4
"2761",35531,"Franck Queudrue",76,105,14
"2762",35532,"Fabrice Muamba",78,155,118
"2763",35539,"Richard Offiong",66,115,25
"2764",35544,"Julio Arca",75,151,14
"2765",35554,"Ian Evatt",74,123,36
"2766",35556,"Jay Tabb",NA,NA,12
"2767",35559,"Jose Saez",67,139,68
"2768",35560,"Guillaume Rippert",63,74,9
"2769",35561,"Hernan Crespo",88,106,34
"2770",35574,"Andy Dowie",61,39,30
"2771",35575,"Mauricio Pinilla",78,140,96
"2772",35576,"John Baird",62,43,31
"2773",35580,"Quinton Fortune",78,139,5
"2774",35587,"Paul McGowan",70,119,198
"2775",35606,"Per Mertesacker",87,133,238
"2776",35607,"Frank Fahrenhorst",77,113,19
"2777",35608,"Afonso Alves,24",84,130,24
"2778",35612,"Franco Miranda,22",65,148,22
"2779",35626,"Emanuele Belardi",71,356,7
"2780",35628,"Luke Wilkshire",79,144,16
"2781",35636,"Amdy Faye",77,144,18
"2782",35637,"Djimi Traore",NA,NA,40
"2783",35638,"Pedro Munitis",82,154,109
"2784",35641,"Simone Barone",82,121,24
"2785",35643,"Marco Marchionni",80,159,115
"2786",35644,"Antonio Mirante",79,386,244
"2787",35666,"Merouane Zemmama",NA,NA,18
"2788",35679,"Roland Linz",75,135,14
"2789",35680,"Gabri",74,120,32
"2790",35682,"Gheorghe Ogararu",69,145,27
"2791",35708,"Uwe Huenemeier",73,111,33
"2792",35712,"Jose Holebas",77,105,34
"2793",35718,"Kenneth Perez",77,142,39
"2794",35724,"Zlatan Ibrahimovic",90,156,235
"2795",35725,"Steven MacLean",71,119,112
"2796",35751,"Gary Warren",68,60,124
"2797",35768,"Martin Stocklasa",64,121,28
"2798",35787,"Gary Fraser",62,50,38
"2799",35818,"Dominik Schmidt",67,125,7
"2800",35828,"Daniel Brueckner",69,128,23
"2801",35831,"Albert Bunjaku",74,117,74
"2802",35852,"Fin Bartels",75,132,72
"2803",35875,"Benedikt Pliquett",65,322,5
"2804",35881,"Carsten Rothenbach",69,140,13
"2805",35882,"Charles Takyi",71,150,19
"2806",35883,"Florian Bruns",70,139,11
"2807",35891,"Rene Mihelic",69,144,19
"2808",35901,"Ken Kallaste",60,47,6
"2809",35905,"Gary Hooper",76,116,112
"2810",35906,"Tomasz Kuszczak",76,380,16
"2811",35954,"Jonathan Tuffey",63,314,8
"2812",35955,"Scott Boyd",65,60,104
"2813",35968,"Steven Anderson",70,111,181
"2814",35972,"Scott Robertson",70,139,122
"2815",35983,"David Carney",NA,NA,7
"2816",35988,"Christian Lell",74,139,72
"2817",35989,"Clemens Fritz",79,141,204
"2818",35990,"Mohamed Zidan",NA,NA,47
"2819",35991,"Christian Vander",67,331,6
"2820",35996,"Boubacar Sanogo",78,136,28
"2821",35997,"Halil Altintop",81,119,145
"2822",35998,"Matthias Abel",NA,NA,39
"2823",36000,"Niko Bungert",77,137,130
"2824",36005,"Karim Haggui",76,129,109
"2825",36007,"Thorben Marx",74,158,104
"2826",36008,"Oliver Schroeder",71,137,11
"2827",36009,"Vaclav Sverkos",NA,NA,37
"2828",36010,"Pascal Bieler",68,128,6
"2829",36011,"Sejad Salihovic",78,143,142
"2830",36012,"Steven Pienaar",80,141,151
"2831",36013,"Dennis Gentenaar",73,356,56
"2832",36016,"Cedric van der Gun",71,123,46
"2833",36018,"Gerald Sibon",71,122,27
"2834",36025,"Marco Streller",76,115,168
"2835",36029,"Christopher Heimeroth",72,353,27
"2836",36031,"Thomas Broich",76,146,6
"2837",36034,"Du-Ri Cha",72,138,45
"2838",36035,"Markus Feulner",76,142,94
"2839",36039,"Ralph Gunesch",68,133,20
"2840",36040,"Chadli Amri",70,132,7
"2841",36050,"Erik Jendrisek",73,100,47
"2842",36051,"Christoph Dabrowski",74,150,56
"2843",36054,"Marc Ziegler",73,364,6
"2844",36056,"Markus Bollmann",70,131,20
"2845",36057,"Marcel Ndjeng",71,145,44
"2846",36058,"Dennis Eilhoff",NA,NA,34
"2847",36059,"Massimiliano Porcello",73,155,9
"2848",36060,"Michael Fink",74,150,34
"2849",36066,"Albert Streit",81,132,4
"2850",36071,"Isaac Boakye",75,107,4
"2851",36072,"Jacek Krzynowek",76,146,15
"2852",36073,"Uwe Moehrle",74,130,7
"2853",36076,"Maik Franz",76,138,68
